,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
6160,329,5737.68,186781.7,181044.03,0.0,0.0,0,0,0,1,0,0,0
6161,228,2762.05,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6162,279,259699.74,0.0,0.0,1957398.38,2217098.12,0,1,0,0,0,0,0
6163,162,6483.83,1529.47,0.0,0.0,0.0,0,0,0,1,0,0,0
6164,185,269536.77,0.0,0.0,1001333.34,1422328.89,0,1,0,0,0,0,0
6165,297,264280.23,49171.0,0.0,0.0,264280.23,0,1,0,0,0,0,0
6166,157,108385.68,22350.0,0.0,0.0,108385.68,0,1,0,0,0,0,0
6167,21,16821.75,250184.0,267005.75,981183.73,964361.98,1,0,0,0,0,0,0
6168,214,365098.61,0.0,0.0,612551.89,977650.5,0,1,0,0,0,0,0
6169,492,200970.48,891704.34,1092674.82,226945.02,25974.54,1,0,0,0,0,0,0
6170,377,3343.09,3408.0,64.91,0.0,0.0,0,0,0,1,0,0,0
6171,163,6677.15,14093.0,7415.85,0.0,0.0,0,0,0,1,0,0,0
6172,43,17708.43,361714.0,344005.57,0.0,0.0,0,0,0,1,0,0,0
6173,404,231861.3,149258.65,0.0,659817.5,891678.8,0,0,0,0,1,0,0
6174,373,1344.82,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6175,357,1408.2,0.0,0.0,166568.84,167977.05,0,1,0,0,0,0,0
6176,307,3977.68,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6177,204,2739.09,96373.56,93634.47,0.0,0.0,0,0,0,1,0,0,0
6178,309,12128.64,39894.7,27766.06,0.0,0.0,0,0,0,1,0,0,0
6179,212,162960.98,402.0,0.0,0.0,162960.98,0,1,0,0,0,0,0
6180,130,67894.03,0.0,0.0,653857.09,721751.12,0,1,0,0,0,0,0
6181,403,4014.57,362.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6182,406,287823.59,11202925.7,11490749.29,7570391.18,7282567.59,1,0,0,0,0,0,0
6183,324,484843.19,4132.0,0.0,3798054.72,4282897.9,0,0,0,0,1,0,0
6184,208,8755.72,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6185,252,11915.74,14770.92,2855.18,0.0,0.0,0,0,0,1,0,0,0
6186,257,118918.29,0.0,0.0,346026.17,464944.46,0,1,0,0,0,0,0
6187,230,1163899.11,21127.0,0.0,417602.89,1581501.99,0,0,0,0,1,0,0
6188,184,279417.19,0.0,0.0,287277.65,566694.84,0,0,0,0,1,0,0
6189,155,3007.39,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6190,135,194291.34,0.0,0.0,4455058.84,4649350.18,0,0,0,0,1,0,0
6191,327,36888.32,35736.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6192,183,107652.18,12696123.91,12803776.09,383565.07,275912.89,1,0,0,0,0,0,0
6193,208,371354.41,103796.0,0.0,143586.38,514940.79,0,1,0,0,0,0,0
6194,330,5426.84,20446.0,15019.16,34311.69,39738.53,0,1,0,0,0,0,0
6195,705,47186.99,421535.21,468722.21,113697.32,66510.33,1,0,0,0,0,0,0
6196,347,219932.9,3402.0,223334.9,0.0,0.0,1,0,0,0,0,0,0
6197,323,10080.75,26017.0,36097.75,12642.57,2561.81,1,0,0,0,0,0,0
6198,227,73710.86,16033.0,89743.86,223440.05,149729.19,1,0,0,0,0,0,0
6199,41,159721.61,0.0,0.0,2759330.66,3103433.45,0,1,0,0,0,0,0
6200,375,513615.85,19853.0,533468.85,644329.47,130713.62,1,0,0,0,0,0,0
6201,188,310309.67,15094020.91,15404330.58,11571024.27,11260714.59,1,0,0,0,0,0,0
6202,585,229952.93,1196082.76,1426035.69,1636507.65,1406554.72,1,0,0,0,0,0,0
6203,93,191417.94,0.0,0.0,991243.9,1182661.85,0,1,0,0,0,0,0
6204,393,169967.46,183.0,0.0,487513.47,657480.93,0,1,0,0,0,0,0
6205,179,6048.2,189705.83,183657.63,0.0,0.0,0,0,0,1,0,0,0
6206,36,64780.94,0.0,0.0,86591.1,151372.04,0,1,0,0,0,0,0
6207,259,100098.0,0.0,0.0,511502.33,611600.33,0,1,0,0,0,0,0
6208,14,16415.66,1352852.08,1336436.43,0.0,0.0,0,0,0,1,0,0,0
6209,19,99180.55,4089603.84,4188784.39,16762574.1,16390615.79,1,0,0,0,0,0,0
6210,41,347202.57,42285.0,0.0,5948.81,353151.38,0,1,0,0,0,0,0
6211,42,208045.08,35196.0,0.0,3827079.94,4035125.02,0,1,0,0,0,0,0
6212,694,10705.71,38083.0,27377.29,0.0,0.0,0,0,0,1,0,0,0
6213,239,226257.91,0.0,0.0,426964.45,653222.36,0,0,0,0,1,0,0
6214,13,380206.54,8947575.8,9327782.34,3484948.34,3097426.96,1,0,0,0,0,0,0
6215,21,7543.67,49999.0,42455.33,0.0,0.0,0,0,0,1,0,0,0
6216,395,80147.63,41656.0,121803.63,30471.81,0.0,1,0,0,0,0,0,0
6217,466,74415.39,107884.0,33468.61,114068.99,188484.38,0,0,0,0,1,0,0
6218,256,8129.19,199885.85,191756.66,0.0,0.0,0,0,0,1,0,0,0
6219,373,280535.31,51804.0,0.0,182249.54,462784.85,0,1,0,0,0,0,0
6220,403,96870.47,30190.0,0.0,0.0,96870.47,0,1,0,0,0,0,0
6221,331,364610.44,43776.0,0.0,219185.01,669284.81,0,1,0,0,0,0,0
6222,252,94088.04,19910.0,113998.04,274436.56,180348.52,1,0,0,0,0,0,0
6223,155,21932.62,99318.0,77385.38,0.0,0.0,0,0,0,1,0,0,0
6224,308,319770.6,10599.0,0.0,1898022.11,2217792.71,0,1,0,0,0,0,0
6225,259,4784.11,72621.0,67836.89,0.0,0.0,0,0,0,1,0,0,0
6226,10,5331.2,15996.0,10664.8,1901001.95,2109462.57,0,0,1,0,0,0,0
6227,329,57229.19,0.0,0.0,1430807.94,1488037.13,0,1,0,0,0,0,0
6228,210,40154.62,0.0,0.0,737702.86,777857.48,0,1,0,0,0,0,0
6229,395,5720.28,1806.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6230,202,90044.76,4268.0,94312.76,0.0,0.0,1,0,0,0,0,0,0
6231,162,878.23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6232,308,104720.51,38462.22,0.0,832632.15,937352.66,0,0,0,0,1,0,0
6233,274,67384.47,0.0,0.0,196554.85,263939.32,0,1,0,0,0,0,0
6234,16,29173.42,20455.0,0.0,0.0,29173.42,0,1,0,0,0,0,0
6235,379,174097.55,0.0,0.0,1660764.33,1834861.88,0,1,0,0,0,0,0
6236,370,363702.35,0.0,0.0,928644.82,1292347.17,0,1,0,0,0,0,0
6237,305,251805.39,911918.81,1163724.2,669798.65,417993.26,1,0,0,0,0,0,0
6238,306,136363.98,3589.0,0.0,2282255.75,2418619.72,0,1,0,0,0,0,0
6239,378,788045.74,0.0,0.0,810317.59,1598363.32,0,0,0,0,1,0,0
6240,400,11982.85,22380.0,10397.15,0.0,0.0,0,0,0,1,0,0,0
6241,14,7847.69,46204.0,38356.31,0.0,0.0,0,0,0,1,0,0,0
6242,235,6123.48,20366.0,14242.52,0.0,0.0,0,0,0,1,0,0,0
6243,136,16128.81,47926.0,31797.19,0.0,0.0,0,0,0,1,0,0,0
6244,162,10392.1,15620.0,5227.9,0.0,0.0,0,0,0,1,0,0,0
6245,323,312491.09,174218.73,486709.82,887292.77,574801.67,1,0,0,0,0,0,0
6246,226,7200.93,18797310.81,18804511.74,278191.32,270990.39,1,0,0,0,0,0,0
6247,235,11082.25,405.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6248,137,16701.24,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6249,135,330248.23,3304329.36,3634577.59,1491023.49,1160775.26,1,0,0,0,0,0,0
6250,230,301272.57,202054.0,0.0,0.0,301272.57,0,1,0,0,0,0,0
6251,276,6245.04,534243.0,527997.96,0.0,6245.04,0,1,0,0,0,0,0
6252,187,36671.88,32671.0,69342.88,349940.54,313268.66,1,0,0,0,0,0,0
6253,138,7252.36,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6254,256,98234.19,277746.46,179512.27,833039.17,931273.36,0,1,0,0,0,0,0
6255,163,5043.77,247688.01,242644.24,0.0,0.0,0,0,0,1,0,0,0
6256,234,6525.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6257,212,165073.63,2587.0,0.0,122898.29,287971.92,0,1,0,0,0,0,0
6258,17,1185165.31,1599515.43,414350.12,4559652.11,5744817.43,0,0,0,0,1,0,0
6259,373,394481.35,5349715.19,5744196.54,470351.91,75870.56,1,0,0,0,0,0,0
6260,186,42506.94,0.0,0.0,1318654.11,1361161.05,0,1,0,0,0,0,0
6261,43,395697.74,0.0,0.0,1395020.59,1790718.33,0,1,0,0,0,0,0
6262,305,111924.93,20515.0,132439.93,0.0,0.0,1,0,0,0,0,0,0
6263,226,34036.65,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6264,140,4613.61,25443.0,20829.39,0.0,0.0,0,0,0,1,0,0,0
6265,131,167057.6,0.0,0.0,182136.34,349193.93,0,1,0,0,0,0,0
6266,180,290450.64,0.0,0.0,349253.72,884542.15,0,1,0,0,0,0,0
6267,139,14845.11,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6268,188,7900.14,0.0,0.0,163326.73,171226.86,0,1,0,0,0,0,0
6269,398,193698.38,103327.0,0.0,292263.91,485962.29,0,1,0,0,0,0,0
6270,38,620006.68,121806.0,0.0,3011712.35,3631719.03,0,0,0,0,1,0,0
6271,212,25604.83,6017.0,31621.83,1999030.09,1973425.27,1,0,0,0,0,0,0
6272,19,136289.35,20707.0,0.0,119145.0,9358973.44,0,1,0,0,0,0,0
6273,373,157991.52,5089.0,0.0,3209899.36,3367890.88,0,1,0,0,0,0,0
6274,94,912.84,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6275,157,23437.07,268580.23,245143.15,0.0,0.0,0,0,0,1,0,0,0
6276,396,79622.03,40147.0,0.0,25274.69,104896.71,0,1,0,0,0,0,0
6277,345,39215.61,31459.0,0.0,523704.82,562920.43,0,1,0,0,0,0,0
6278,383,11808.55,341829.0,330020.45,0.0,0.0,0,0,0,1,0,0,0
6279,661,31672.81,1237917.21,1269590.01,361004.51,329331.7,1,0,0,0,0,0,0
6280,139,147410.87,331434.18,184023.31,1457039.35,1604450.22,0,1,0,0,0,0,0
6281,19,234876.34,15196.0,0.0,727104.76,1020098.8,0,1,0,0,0,0,0
6282,356,41518.26,312869.0,271350.74,12979950.95,13021469.22,0,1,0,0,0,0,0
6283,229,5943.61,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6284,254,271478.06,0.0,0.0,526889.97,798368.04,0,0,0,0,1,0,0
6285,356,690028.22,6188.0,0.0,2517666.88,3314703.18,0,0,0,0,1,0,0
6286,277,30456.11,0.0,0.0,1955318.69,1985774.8,0,1,0,0,0,0,0
6287,186,1895.04,0.0,0.0,3069309.08,3071204.12,0,1,0,0,0,0,0
6288,208,1063121.95,59782.0,0.0,0.0,1063121.95,0,0,0,0,1,0,0
6289,307,31823.63,20492.0,52315.63,808211.13,776387.5,1,0,0,0,0,0,0
6290,301,245502.45,71359.0,0.0,14410.02,259912.47,0,1,0,0,0,0,0
6291,540,240086.68,13514.0,0.0,77780.85,317867.54,0,1,0,0,0,0,0
6292,44,26256.68,39004.0,12747.32,638395.86,664652.54,0,1,0,0,0,0,0
6293,451,33064.5,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6294,156,7977.1,0.0,0.0,1512449.45,1520426.55,0,1,0,0,0,0,0
6295,325,4317.86,24066.0,19748.14,1108561.18,1112879.05,0,0,1,0,0,0,0
6296,276,680.07,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6297,355,2679.83,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6298,302,165537.12,1977.0,0.0,2905650.31,3071187.43,0,1,0,0,0,0,0
6299,226,126547.11,0.0,0.0,900239.0,1026786.11,0,1,0,0,0,0,0
6300,329,50524.06,1608726.82,1659250.88,92952.51,42428.45,1,0,0,0,0,0,0
6301,348,29886.78,50329.0,20442.22,0.0,0.0,0,0,0,1,0,0,0
6302,402,35234.04,419006.79,454240.83,237388.33,202154.29,1,0,0,0,0,0,0
6303,686,30004.39,11011.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6304,193,365031.4,1504109.22,1869140.62,538342.47,173311.07,1,0,0,0,0,0,0
6305,41,269254.54,2522527.24,2791781.78,2211314.21,1942059.67,1,0,0,0,0,0,0
6306,358,553588.13,723764.0,170175.87,1050828.87,1604417.0,0,0,0,0,1,0,0
6307,209,1739.78,19102.0,17362.22,0.0,0.0,0,0,0,1,0,0,0
6308,187,232551.41,0.0,0.0,896882.9,1129434.31,0,1,0,0,0,0,0
6309,207,318233.51,0.0,0.0,335508.64,653742.15,0,1,0,0,0,0,0
6310,15,324769.25,25285.0,0.0,7139331.54,7464100.8,0,1,0,0,0,0,0
6311,381,103724.32,33024.0,0.0,932.85,104657.17,0,1,0,0,0,0,0
6312,225,22208.83,0.0,0.0,162465.4,184674.24,0,1,0,0,0,0,0
6313,355,106301.41,20829491.58,20935792.99,1029224.02,922922.61,1,0,0,0,0,0,0
6314,403,498756.07,0.0,0.0,733565.26,1232321.33,0,1,0,0,0,0,0
6315,11,4174.48,7063995.03,7068169.5,2388993.56,2384819.08,1,0,0,0,0,0,0
6316,94,5125.63,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6317,254,18617.71,120100.01,101482.3,0.0,0.0,0,0,0,1,0,0,0
6318,323,136450.59,0.0,0.0,180108.39,316558.98,0,1,0,0,0,0,0
6319,237,197258.61,3461079.74,3658338.35,1793329.6,1596070.99,1,0,0,0,0,0,0
6320,322,92754.42,66573.42,0.0,0.0,0.0,0,0,0,1,0,0,0
6321,183,81362.21,441977.59,523339.79,103098.52,21736.31,1,0,0,0,0,0,0
6322,407,396324.42,7421219.76,7817544.18,1713314.88,1316990.46,1,0,0,0,0,0,0
6323,307,211.6,35619.82,35408.22,0.0,0.0,0,0,0,1,0,0,0
6324,281,1946.3,61584.0,59637.7,0.0,0.0,0,0,0,1,0,0,0
6325,278,209589.46,12832.0,0.0,21986.7,231576.16,0,1,0,0,0,0,0
6326,397,14429.47,51470.0,37040.53,0.0,0.0,0,0,0,1,0,0,0
6327,180,70291.44,31877.0,102168.44,44438.74,0.0,1,0,0,0,0,0,0
6328,129,181516.4,0.0,0.0,504332.15,685848.55,0,1,0,0,0,0,0
6329,201,7184.1,31188.9,24004.8,0.0,0.0,0,0,0,1,0,0,0
6330,44,356757.68,0.0,0.0,581530.9,938288.58,0,1,0,0,0,0,0
6331,345,35276.19,19808.0,0.0,16149.33,51425.52,0,1,0,0,0,0,0
6332,157,6563.79,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6333,7,107763.89,0.0,0.0,108139.0,349159.65,0,0,0,0,1,0,0
6334,180,8269.18,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6335,12,44954.67,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6336,18,76130.84,228.0,76358.84,0.0,0.0,1,0,0,0,0,0,0
6337,260,81759.34,20808.0,102567.34,181120.37,99361.03,1,0,0,0,0,0,0
6338,375,66165.1,51333.0,117498.1,0.0,0.0,1,0,0,0,0,0,0
6339,375,8679.3,32176.0,23496.7,0.0,0.0,0,0,0,1,0,0,0
6340,19,79325.01,11041.0,0.0,3089.0,82414.01,0,1,0,0,0,0,0
6341,179,197020.58,0.0,0.0,549375.39,746395.97,0,1,0,0,0,0,0
6342,522,130647.53,599810.0,730457.53,329428.59,198781.06,1,0,0,0,0,0,0
6343,178,68247.26,59956.0,0.0,15966.83,84214.09,0,1,0,0,0,0,0
6344,137,178831.25,756.0,179587.25,0.0,0.0,1,0,0,0,0,0,0
6345,135,28579.37,148377.37,119798.0,0.0,0.0,0,0,0,1,0,0,0
6346,35,73535.8,0.0,0.0,1905955.32,1979491.11,0,1,0,0,0,0,0
6347,33,13047.52,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6348,372,349513.84,90655.0,0.0,0.0,349513.84,0,0,0,0,1,0,0
6349,260,308898.9,0.0,0.0,329508.08,638406.99,0,0,0,0,1,0,0
6350,355,14268.99,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6351,277,8042.81,17027.0,8984.19,0.0,0.0,0,0,0,1,0,0,0
6352,356,318981.81,0.0,0.0,3739104.47,4058086.29,0,1,0,0,0,0,0
6353,186,141604.48,28266.0,0.0,0.0,141604.48,0,1,0,0,0,0,0
6354,137,15811.12,107169.84,91358.72,0.0,0.0,0,0,0,1,0,0,0
6355,298,98257.62,1062.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6356,153,26083.7,329931.14,303847.44,0.0,0.0,0,0,0,1,0,0,0
6357,44,200009.63,0.0,0.0,676461.73,1084275.09,0,1,0,0,0,0,0
6358,9,53107.93,0.0,0.0,1708489.98,1780041.75,0,1,0,0,0,0,0
6359,20,148038.24,0.0,0.0,1341173.0,1489211.24,0,1,0,0,0,0,0
6360,348,233956.78,11043307.53,11277264.31,277406.77,43450.0,1,0,0,0,0,0,0
6361,684,173930.2,1508.0,0.0,10501061.38,10674991.58,0,1,0,0,0,0,0
6362,259,197542.24,3130.0,0.0,0.0,197542.24,0,1,0,0,0,0,0
6363,350,267692.0,20101715.28,20369407.28,2111139.77,1843447.77,1,0,0,0,0,0,0
6364,164,341950.43,0.0,0.0,434272.01,776222.44,0,0,0,0,1,0,0
6365,284,20454978.16,0.0,0.0,30606409.04,51061387.2,0,0,0,0,1,0,0
6366,285,14486.16,128217.87,113731.72,0.0,0.0,0,0,0,1,0,0,0
6367,260,269850.38,7218446.87,7488297.26,285381.2,15530.82,1,0,0,0,0,0,0
6368,306,782392.64,9557.0,0.0,637011.11,1419403.75,0,0,0,0,1,0,0
6369,393,19739.37,15333.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6370,251,392919.25,0.0,0.0,628618.88,1021538.14,0,0,0,0,1,0,0
6371,43,413408.49,107137.0,0.0,112407.28,525815.76,0,1,0,0,0,0,0
6372,263,208678.97,356.0,209034.97,0.0,0.0,1,0,0,0,0,0,0
6373,380,16886.43,72790.0,55903.57,0.0,0.0,0,0,0,1,0,0,0
6374,476,696064.61,83431.0,0.0,0.0,696064.61,0,0,0,0,1,0,0
6375,281,1766920.65,0.0,0.0,3464421.66,5231342.31,0,0,0,0,1,0,0
6376,278,29866.85,11049.0,0.0,6589292.77,6619159.61,0,0,0,0,1,0,0
6377,256,21688.68,10437.7,0.0,0.0,0.0,0,0,0,1,0,0,0
6378,402,276827.94,0.0,0.0,1217210.35,1494038.29,0,0,0,0,1,0,0
6379,394,9472.19,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6380,352,344199.9,0.0,0.0,454463.64,798663.54,0,1,0,0,0,0,0
6381,542,19449.38,23703.0,4253.62,0.0,0.0,0,0,0,1,0,0,0
6382,327,33936.46,20635.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6383,13,8439.66,3010030.4,3001590.73,0.0,0.0,0,0,0,1,0,0,0
6384,326,6561.77,38266.0,31704.23,0.0,0.0,0,0,0,1,0,0,0
6385,182,21008.94,0.0,0.0,776309.99,797318.93,0,1,0,0,0,0,0
6386,40,11690.9,35.0,0.0,2776844.23,2788535.13,0,1,0,0,0,0,0
6387,184,2571521.74,0.0,0.0,4617787.15,7189308.89,0,0,0,0,1,0,0
6388,262,123977.51,0.0,0.0,1541768.44,1665745.95,0,1,0,0,0,0,0
6389,164,281447.23,3347524.91,3628972.14,1701241.98,1419794.75,1,0,0,0,0,0,0
6390,260,10940.87,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6391,13,27287.92,1956042.19,1928754.27,0.0,0.0,0,0,0,1,0,0,0
6392,261,156670.29,2046.0,0.0,280067.96,436738.25,0,1,0,0,0,0,0
6393,155,1201.47,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6394,545,80518.75,12698.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6395,332,129268.69,564174.48,693443.17,2331493.97,2202225.28,1,0,0,0,0,0,0
6396,137,422564.8,0.0,0.0,619836.07,1042400.87,0,0,0,0,1,0,0
6397,346,485077.82,66182.0,551259.82,836273.77,351195.95,1,0,0,0,0,0,0
6398,205,2327.99,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6399,305,421633.61,9365255.1,9786888.71,880093.87,458460.25,1,0,0,0,0,0,0
6400,252,143244.3,0.0,0.0,238276.36,381520.65,0,1,0,0,0,0,0
6401,47,5569.81,170.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6402,403,14526.27,1630.51,0.0,0.0,0.0,0,0,0,1,0,0,0
6403,235,53597.7,11457303.03,11510900.73,157807.33,104209.63,1,0,0,0,0,0,0
6404,185,360130.52,3595963.83,3956094.36,459063.68,98933.15,1,0,0,0,0,0,0
6405,261,2498.12,99819.0,97320.88,0.0,0.0,0,0,0,1,0,0,0
6406,596,579870.78,0.0,0.0,2008107.97,2587978.75,0,0,0,0,1,0,0
6407,17,119365.11,153842.97,34477.85,601498.67,907221.62,0,1,0,0,0,0,0
6408,135,13947.31,140315.38,126368.07,0.0,0.0,0,0,0,1,0,0,0
6409,307,5184.7,35669.0,30484.3,0.0,0.0,0,0,0,1,0,0,0
6410,355,216518.46,561268.51,777786.97,871944.08,655425.62,1,0,0,0,0,0,0
6411,322,394933.75,0.0,0.0,2476257.3,2871191.05,0,1,0,0,0,0,0
6412,203,341595.52,14295.0,0.0,1661519.17,2103020.17,0,1,0,0,0,0,0
6413,277,53631.69,0.0,0.0,247346.51,234673.63,0,1,0,0,0,0,0
6414,11,209762.47,11333.0,0.0,20219.0,229981.47,0,1,0,0,0,0,0
6415,205,199945.85,242386.0,42440.15,0.0,199945.85,0,1,0,0,0,0,0
6416,154,143280.8,0.0,0.0,733904.95,877185.76,0,1,0,0,0,0,0
6417,399,231017.46,60588.0,0.0,944145.63,1175163.09,0,1,0,0,0,0,0
6418,298,118203.56,48797.0,167000.56,2720910.83,2602707.28,1,0,0,0,0,0,0
6419,40,11027.08,234188.09,223161.01,0.0,0.0,0,0,0,1,0,0,0
6420,372,150001.08,0.0,0.0,563331.5,713332.58,0,1,0,0,0,0,0
6421,18,614105.97,0.0,0.0,828025.66,2409616.97,0,0,0,0,1,0,0
6422,299,214449.24,571426.38,785875.62,2613921.09,2399471.85,1,0,0,0,0,0,0
6423,42,173355.4,0.0,0.0,509611.19,1063793.07,0,1,0,0,0,0,0
6424,231,588020.76,1842129.87,2430150.63,7688116.17,7100095.41,1,0,0,0,0,0,0
6425,348,6029.95,0.0,0.0,12388.18,18418.14,0,1,0,0,0,0,0
6426,209,1857.74,954.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6427,276,17556.25,562642.68,545086.42,0.0,0.0,0,0,0,1,0,0,0
6428,202,195140.2,0.0,0.0,276837.04,782841.06,0,1,0,0,0,0,0
6429,253,33508.96,397919.0,364410.04,0.0,0.0,0,0,0,1,0,0,0
6430,249,239904.08,0.0,0.0,1318088.45,1557992.54,0,1,0,0,0,0,0
6431,382,10256.53,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6432,376,1972.39,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6433,162,152760.32,279694.0,126933.68,348427.28,501187.59,0,1,0,0,0,0,0
6434,349,235658.09,0.0,0.0,1210233.51,1445891.6,0,1,0,0,0,0,0
6435,276,131369.88,0.0,0.0,2508303.53,2639673.41,0,1,0,0,0,0,0
6436,322,42390.82,41006.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6437,276,37000.9,1031.0,0.0,2048493.34,2085494.24,0,1,0,0,0,0,0
6438,259,94941.36,0.0,0.0,2100910.87,2195852.23,0,1,0,0,0,0,0
6439,369,2989.38,173216.69,170227.31,0.0,0.0,0,0,0,1,0,0,0
6440,225,83624.1,0.0,0.0,3780699.06,3864323.16,0,1,0,0,0,0,0
6441,466,35700.75,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6442,375,5771.6,603.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6443,375,240081.05,188196.0,428277.05,1631837.35,1391756.3,1,0,0,0,0,0,0
6444,298,4491.68,105303.13,100811.45,0.0,0.0,0,0,0,1,0,0,0
6445,45,12997.99,161860.28,148862.29,0.0,0.0,0,0,0,1,0,0,0
6446,345,76171.34,0.0,0.0,5092504.45,5168675.79,0,1,0,0,0,0,0
6447,44,9494.8,672.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6448,204,3706.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6449,401,6472.95,473092.7,479565.65,37331.26,30858.3,1,0,0,0,0,0,0
6450,178,8564.81,9950.0,1385.19,0.0,0.0,0,0,0,1,0,0,0
6451,138,5491.41,237.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6452,22,100257.59,0.0,0.0,1110916.54,1211174.13,0,1,0,0,0,0,0
6453,382,38296.59,468.7,0.0,0.0,0.0,0,0,0,1,0,0,0
6454,205,1029827.41,0.0,0.0,1701104.83,2730932.24,0,0,0,0,1,0,0
6455,330,57214.44,8850.0,0.0,0.0,57214.44,0,1,0,0,0,0,0
6456,325,169430.33,0.0,0.0,4527720.97,4697151.29,0,1,0,0,0,0,0
6457,332,282786.74,0.0,0.0,413973.26,696760.0,0,0,0,0,1,0,0
6458,688,147682.55,331340.46,479023.0,2412930.32,2265247.77,1,0,0,0,0,0,0
6459,213,248337.16,15716.07,0.0,853524.49,1101861.65,0,1,0,0,0,0,0
6460,691,365672.81,0.0,0.0,717072.19,1082745.0,0,0,0,0,1,0,0
6461,573,47304.49,0.0,0.0,279755.65,327060.14,0,1,0,0,0,0,0
6462,397,230592.58,0.0,0.0,5486040.25,5716632.83,0,1,0,0,0,0,0
6463,162,209462.34,0.0,0.0,949338.54,1352140.18,0,1,0,0,0,0,0
6464,228,323570.18,36930.0,360500.18,606000.12,282429.94,1,0,0,0,0,0,0
6465,379,4309.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6466,156,468767.82,0.0,0.0,564547.68,1033315.49,0,1,0,0,0,0,0
6467,300,165604.37,11125.0,0.0,698471.34,864075.7,0,0,0,0,1,0,0
6468,688,32189.6,21198.0,0.0,0.0,32189.6,0,1,0,0,0,0,0
6469,13,192281.32,47833.0,0.0,0.0,340803.59,0,1,0,0,0,0,0
6470,525,136015.37,0.0,0.0,2462715.5,2598730.87,0,1,0,0,0,0,0
6471,332,155915.94,10890.44,0.0,2757595.76,2913511.7,0,1,0,0,0,0,0
6472,184,14395.76,420.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6473,354,14875.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6474,376,136345.87,0.0,0.0,1285788.87,1422134.74,0,1,0,0,0,0,0
6475,231,159065.8,166035.18,6969.38,601412.3,1474431.99,0,1,0,0,0,0,0
6476,256,36363.68,6605294.85,6641658.53,232153.16,195789.48,1,0,0,0,0,0,0
6477,182,57781.36,5692.0,0.0,282566.87,364024.81,0,1,0,0,0,0,0
6478,236,295918.44,145368.0,0.0,0.0,295918.44,0,1,0,0,0,0,0
6479,236,12413.94,26012.0,13598.06,0.0,0.0,0,0,0,1,0,0,0
6480,228,149233.62,0.0,0.0,1274376.68,1423610.3,0,1,0,0,0,0,0
6481,203,2030.66,374.0,0.0,0.0,0.0,0,0,0,1,0,0,0
6482,132,152828.8,51072.0,203900.8,1795045.32,1628658.58,1,0,0,0,0,0,0
